epoch,time,generator_loss,discriminator_loss
248,2022_08_17_08_19_19,14.5966,1.5526
249,2022_08_17_08_19_21,16.7094,1.0925
250,2022_08_17_08_19_23,6.8590,-0.0369
251,2022_08_17_08_19_25,7.6921,0.1063
252,2022_08_17_08_19_27,11.5782,0.3365
253,2022_08_17_08_19_29,19.7504,-1.9292
254,2022_08_17_08_19_31,4.3393,-2.3771
255,2022_08_17_08_19_33,7.3696,-0.5309
256,2022_08_17_08_19_36,10.1740,0.0740
257,2022_08_17_08_19_37,8.0504,-1.4312
258,2022_08_17_08_19_39,8.6047,-0.7198
259,2022_08_17_08_19_41,7.9071,0.9127
260,2022_08_17_08_19_43,-6.9735,-0.7266
261,2022_08_17_08_19_45,14.6401,1.0648
262,2022_08_17_08_19_46,11.7437,0.8272
263,2022_08_17_08_19_48,11.4988,1.7726
264,2022_08_17_08_19_50,11.0290,-0.8502
265,2022_08_17_08_19_53,10.0175,-2.0302
266,2022_08_17_08_19_55,8.5269,0.0832
267,2022_08_17_08_19_57,5.2717,-0.6722
268,2022_08_17_08_19_59,11.1303,1.1724
269,2022_08_17_08_20_01,16.5003,-0.8899
270,2022_08_17_08_20_03,30.5401,0.7136
271,2022_08_17_08_20_05,15.4328,-0.0009
272,2022_08_17_08_20_07,14.5173,2.1126
273,2022_08_17_08_20_08,13.0305,-0.5980
274,2022_08_17_08_20_10,7.3384,-0.4839
275,2022_08_17_08_20_12,4.7196,-0.0654
276,2022_08_17_08_20_14,9.9876,2.0905
277,2022_08_17_08_20_16,9.8368,-0.8682
278,2022_08_17_08_20_18,10.7597,-0.1190
279,2022_08_17_08_20_20,15.1936,0.2550
280,2022_08_17_08_20_26,109.7069,-0.3329
281,2022_08_17_08_20_28,-341.3686,-0.1328
282,2022_08_17_08_20_30,4.1173,-0.5679
283,2022_08_17_08_20_32,7.7940,0.1931
284,2022_08_17_08_20_34,7.4467,-1.2226
285,2022_08_17_08_20_37,7.2452,-0.2771
286,2022_08_17_08_20_40,6.9575,-0.7974
287,2022_08_17_08_20_42,0.9848,-2.3582
288,2022_08_17_08_20_44,23.0047,-0.7385
289,2022_08_17_08_20_46,6.7858,-0.9091
290,2022_08_17_08_20_48,6.9026,0.1721
291,2022_08_17_08_20_50,4.2624,-0.5461
292,2022_08_17_08_20_52,-1.0972,0.3086
293,2022_08_17_08_20_54,9.7499,-0.9005
294,2022_08_17_08_20_56,9.3265,-0.9207
295,2022_08_17_08_20_58,9.8295,0.9822
296,2022_08_17_08_21_00,8.5132,-0.2615
297,2022_08_17_08_21_02,7.6232,-0.4643
298,2022_08_17_08_21_04,6.4133,-1.7668
