epoch,time,generator_loss,discriminator_loss
333,2022_08_18_07_52_16,14.0946,-0.4746
334,2022_08_18_07_52_18,15.5442,-1.7051
335,2022_08_18_07_52_21,12.4257,-1.4772
336,2022_08_18_07_52_23,11.5389,0.9777
337,2022_08_18_07_52_25,10.9206,-2.2016
338,2022_08_18_07_52_27,13.6460,0.3272
339,2022_08_18_07_52_29,10.6647,3.1118
340,2022_08_18_07_52_32,13.0991,0.1165
341,2022_08_18_07_52_34,13.0609,0.1540
342,2022_08_18_07_52_36,11.1208,0.3972
343,2022_08_18_07_52_38,12.6261,1.0157
344,2022_08_18_07_52_40,12.7904,0.1481
345,2022_08_18_07_52_42,12.6791,0.0821
346,2022_08_18_07_52_44,13.6183,0.4746
347,2022_08_18_07_52_46,16.4026,0.3562
348,2022_08_18_07_52_48,14.1906,-2.6026
349,2022_08_18_07_52_50,18.0726,-0.5835
350,2022_08_18_07_52_52,15.4844,1.6138
351,2022_08_18_07_52_54,18.1978,0.8977
352,2022_08_18_07_52_56,16.0559,-2.2966
353,2022_08_18_07_52_58,16.6342,1.3827
354,2022_08_18_07_53_00,17.9567,-0.1308
355,2022_08_18_07_53_02,18.8711,3.1787
356,2022_08_18_07_53_05,18.1651,-2.8172
357,2022_08_18_07_53_07,19.6849,-1.1711
358,2022_08_18_07_53_09,19.1269,-1.8654
359,2022_08_18_07_53_11,22.1883,2.1450
360,2022_08_18_07_53_13,20.1816,-2.7060
361,2022_08_18_07_53_15,20.7890,0.3439
362,2022_08_18_07_53_17,19.7265,1.0177
363,2022_08_18_07_53_19,15.8208,0.3969
364,2022_08_18_07_53_21,15.9086,1.1198
365,2022_08_18_07_53_23,18.2395,-3.3706
366,2022_08_18_07_53_25,16.1973,1.7152
367,2022_08_18_07_53_27,16.4056,-2.3115
368,2022_08_18_07_53_30,15.5529,-3.4924
369,2022_08_18_07_53_32,16.9862,-0.3862
370,2022_08_18_07_53_34,13.8148,1.5044
371,2022_08_18_07_53_36,14.2970,-2.7278
372,2022_08_18_07_53_39,17.6617,0.3284
373,2022_08_18_07_53_41,14.1455,2.2496
374,2022_08_18_07_53_43,16.1478,0.7034
375,2022_08_18_07_53_45,13.2299,-2.3053
376,2022_08_18_07_53_47,16.4507,-0.6847
377,2022_08_18_07_53_49,14.8424,0.2683
378,2022_08_18_07_53_52,13.8040,0.2973
379,2022_08_18_07_53_54,13.9554,-2.7240
380,2022_08_18_07_53_56,16.6368,2.9203
381,2022_08_18_07_53_58,13.6156,-3.2846
382,2022_08_18_07_54_00,13.4187,-3.5729
383,2022_08_18_07_54_02,15.5121,-1.2560
384,2022_08_18_07_54_04,16.9157,-2.3639
385,2022_08_18_07_54_07,15.4467,4.8717
386,2022_08_18_07_54_09,16.0372,0.4535
387,2022_08_18_07_54_11,15.3645,1.7732
388,2022_08_18_07_54_13,16.1173,3.4164
389,2022_08_18_07_54_15,17.5877,1.5108
390,2022_08_18_07_54_17,18.7338,0.1030
391,2022_08_18_07_54_19,20.1494,-0.4008
392,2022_08_18_07_54_21,16.6307,-2.5620
393,2022_08_18_07_54_23,18.1469,2.4630
394,2022_08_18_07_54_25,20.5183,0.1114
395,2022_08_18_07_54_28,20.2062,0.6917
396,2022_08_18_07_54_30,19.4022,2.7485
397,2022_08_18_07_54_32,21.7918,-2.6406
398,2022_08_18_07_54_34,22.0680,-0.3721
399,2022_08_18_07_54_36,20.5397,2.6778
400,2022_08_18_07_54_38,21.6237,-1.2781
401,2022_08_18_07_54_40,20.8889,1.5328
402,2022_08_18_07_54_42,21.1712,1.0774
403,2022_08_18_07_54_44,20.0564,0.3579
404,2022_08_18_07_54_46,20.7730,-2.3671
405,2022_08_18_07_54_48,16.7673,0.9378
406,2022_08_18_07_54_50,18.9619,1.5173
407,2022_08_18_07_54_52,18.1225,0.1724
408,2022_08_18_07_54_54,17.0955,1.0126
409,2022_08_18_07_54_56,19.0893,-0.4233
410,2022_08_18_07_54_58,18.4609,1.2438
411,2022_08_18_07_55_00,20.0327,-1.5560
412,2022_08_18_07_55_02,17.3838,1.7187
413,2022_08_18_07_55_05,16.4423,-1.0226
414,2022_08_18_07_55_07,14.5575,-0.5310
415,2022_08_18_07_55_09,14.5420,-2.4962
416,2022_08_18_07_55_11,14.6203,-2.4249
417,2022_08_18_07_55_13,12.3991,-1.1726
418,2022_08_18_07_55_15,12.0849,3.3376
419,2022_08_18_07_55_17,11.6188,1.4446
420,2022_08_18_07_55_19,12.6807,1.8892
421,2022_08_18_07_55_21,14.2003,2.1804
422,2022_08_18_07_55_23,14.4408,-3.0642
423,2022_08_18_07_55_25,14.7310,-0.4560
424,2022_08_18_07_55_27,15.3162,1.4060
425,2022_08_18_07_55_29,17.2357,0.5891
426,2022_08_18_07_55_31,14.5359,2.2485
427,2022_08_18_07_55_33,17.3580,-1.4940
428,2022_08_18_07_55_35,16.0781,-1.3721
429,2022_08_18_07_55_37,16.7705,0.9333
430,2022_08_18_07_55_39,11.9462,0.2878
431,2022_08_18_07_55_41,15.6153,3.0312
432,2022_08_18_07_55_43,16.2787,0.3153
433,2022_08_18_07_55_45,19.4754,-0.0914
434,2022_08_18_07_55_47,21.5825,0.9051
435,2022_08_18_07_55_49,21.2286,-0.0707
436,2022_08_18_07_55_52,19.5235,3.0796
437,2022_08_18_07_55_54,22.5001,3.0643
438,2022_08_18_07_55_56,23.4783,1.6038
439,2022_08_18_07_55_58,20.3209,-0.7476
440,2022_08_18_07_56_00,24.1741,-1.4812
441,2022_08_18_07_56_02,22.2452,-0.7680
442,2022_08_18_07_56_04,23.7570,-0.5011
443,2022_08_18_07_56_06,22.2205,-0.1362
444,2022_08_18_07_56_08,22.3989,1.7420
445,2022_08_18_07_56_11,21.5911,0.6112
446,2022_08_18_07_56_13,21.5811,-0.3554
447,2022_08_18_07_56_15,17.3729,-1.4537
448,2022_08_18_07_56_17,18.1867,-0.4550
449,2022_08_18_07_56_19,18.1570,-2.6442
450,2022_08_18_07_56_21,20.1956,-1.7187
451,2022_08_18_07_56_25,20.1476,-1.2513
452,2022_08_18_07_56_27,18.9292,-0.4871
453,2022_08_18_07_56_29,20.1798,-0.8885
454,2022_08_18_07_56_31,16.7100,1.0497
455,2022_08_18_07_56_33,18.8395,-0.6327
456,2022_08_18_07_56_35,16.1624,-0.1783
457,2022_08_18_07_56_38,14.7284,-0.5319
458,2022_08_18_07_56_40,15.9375,1.3459
459,2022_08_18_07_56_42,17.1740,0.1448
460,2022_08_18_07_56_45,17.9551,-2.2532
461,2022_08_18_07_56_47,16.5823,-0.5364
462,2022_08_18_07_56_51,16.5758,0.3457
463,2022_08_18_07_56_55,17.5723,-1.7378
464,2022_08_18_07_56_57,13.9096,-0.0759
465,2022_08_18_07_57_00,17.2155,-3.9173
466,2022_08_18_07_57_02,14.5227,-0.5331
467,2022_08_18_07_57_05,15.8842,3.4530
468,2022_08_18_07_57_07,18.1349,1.1910
469,2022_08_18_07_57_09,18.1220,-3.7443
470,2022_08_18_07_57_11,16.7309,1.1156
471,2022_08_18_07_57_14,17.2371,-2.5960
472,2022_08_18_07_57_16,16.2207,-0.3833
473,2022_08_18_07_57_22,17.7603,1.6584
