epoch,time,generator_loss,discriminator_loss
409,2022_08_23_13_40_16,2.2979,-0.4589
410,2022_08_23_13_40_18,3.2308,1.2975
411,2022_08_23_13_40_19,3.1675,-2.0251
412,2022_08_23_13_40_21,-0.1358,-0.1136
413,2022_08_23_13_40_23,1.4464,0.4351
414,2022_08_23_13_40_25,1.5183,-0.6265
415,2022_08_23_13_40_27,0.8410,0.2443
416,2022_08_23_13_40_29,0.9975,1.2594
417,2022_08_23_13_40_30,0.7620,0.1365
418,2022_08_23_13_40_32,1.4725,-0.9898
419,2022_08_23_13_40_34,1.4251,-0.2649
420,2022_08_23_13_40_36,1.4231,-1.0952
421,2022_08_23_13_40_38,1.8662,-1.3228
422,2022_08_23_13_40_40,1.2891,-1.1737
423,2022_08_23_13_40_42,1.2502,0.1432
424,2022_08_23_13_40_44,1.9102,-0.2659
425,2022_08_23_13_40_45,-0.2081,0.0771
426,2022_08_23_13_40_47,-0.6020,0.3077
427,2022_08_23_13_40_49,0.8878,1.3693
428,2022_08_23_13_40_51,-0.1273,-1.7123
429,2022_08_23_13_40_52,0.8229,1.8542
430,2022_08_23_13_40_54,0.2973,-1.2761
431,2022_08_23_13_40_56,2.0678,-0.0447
432,2022_08_23_13_40_58,0.4855,0.1399
433,2022_08_23_13_41_00,-1.2664,0.3407
434,2022_08_23_13_41_02,-0.1299,-0.7991
435,2022_08_23_13_41_04,2.0682,0.8840
436,2022_08_23_13_41_05,0.9709,-0.2684
437,2022_08_23_13_41_07,1.3780,0.3115
438,2022_08_23_13_41_09,0.2930,-0.7289
439,2022_08_23_13_41_10,1.8728,-0.8433
440,2022_08_23_13_41_12,-0.8138,-0.1767
441,2022_08_23_13_41_14,-1.6102,0.5306
442,2022_08_23_13_41_16,0.6647,-3.4919
443,2022_08_23_13_41_17,-1.0323,-1.4971
444,2022_08_23_13_41_19,-1.5960,-0.8042
445,2022_08_23_13_41_21,-1.3839,-0.3089
446,2022_08_23_13_41_22,-0.4214,-1.2828
447,2022_08_23_13_41_24,0.9582,-1.2479
448,2022_08_23_13_41_26,-0.3796,-1.4215
449,2022_08_23_13_41_28,0.2631,-0.4003
450,2022_08_23_13_41_29,2.4799,-0.8081
451,2022_08_23_13_41_31,0.3530,-0.9822
452,2022_08_23_13_41_33,1.2973,-0.1550
453,2022_08_23_13_41_35,0.4654,1.7120
454,2022_08_23_13_41_36,0.2230,-0.4450
455,2022_08_23_13_41_38,0.9579,-1.1399
456,2022_08_23_13_41_40,1.9237,-0.6602
457,2022_08_23_13_41_41,2.5511,-0.7448
458,2022_08_23_13_41_43,3.1239,-0.4486
459,2022_08_23_13_41_45,2.6013,-0.0538
460,2022_08_23_13_41_47,0.8832,-0.3725
461,2022_08_23_13_41_48,1.3316,1.3882
462,2022_08_23_13_41_50,1.5509,1.2805
463,2022_08_23_13_41_52,-0.6540,1.4733
464,2022_08_23_13_41_54,-0.0595,0.3803
465,2022_08_23_13_41_55,0.8165,1.2278
466,2022_08_23_13_41_57,-0.4133,-2.2654
467,2022_08_23_13_41_59,-1.6034,-1.0626
468,2022_08_23_13_42_01,-0.9486,-3.7080
469,2022_08_23_13_42_02,0.3993,0.5314
470,2022_08_23_13_42_04,-0.7193,-1.5782
471,2022_08_23_13_42_06,-0.6686,1.4729
472,2022_08_23_13_42_08,2.5869,-1.2241
473,2022_08_23_13_42_09,-0.9903,0.3690
474,2022_08_23_13_42_12,1.2455,-0.3406
475,2022_08_23_13_42_13,-0.3196,2.1387
476,2022_08_23_13_42_15,1.0417,0.1747
477,2022_08_23_13_42_17,0.9223,-0.8464
478,2022_08_23_13_42_19,0.6895,-0.5731
479,2022_08_23_13_42_21,0.6761,-2.0464
480,2022_08_23_13_42_23,-2.7054,-0.1182
481,2022_08_23_13_42_25,0.6227,-0.1517
482,2022_08_23_13_42_27,1.4430,-0.3672
483,2022_08_23_13_42_28,0.9451,-0.2950
484,2022_08_23_13_42_30,3.3607,-1.8544
485,2022_08_23_13_42_32,3.0304,-0.6441
486,2022_08_23_13_42_34,0.4775,-0.2026
487,2022_08_23_13_42_35,0.8108,-1.4357
488,2022_08_23_13_42_37,3.6947,-1.9388
489,2022_08_23_13_42_39,2.1238,0.1335
490,2022_08_23_13_42_41,3.3651,-0.4573
491,2022_08_23_13_42_42,1.3715,0.0582
492,2022_08_23_13_42_44,3.1272,-1.3569
493,2022_08_23_13_42_46,1.5288,0.3919
494,2022_08_23_13_42_48,3.0283,-0.2245
495,2022_08_23_13_42_50,3.4243,-1.3043
496,2022_08_23_13_42_51,4.1107,1.1469
497,2022_08_23_13_42_53,4.1621,1.1808
498,2022_08_23_13_42_55,0.8796,0.0359
499,2022_08_23_13_42_57,-0.0989,0.1697
500,2022_08_23_13_42_58,0.0850,1.1927
501,2022_08_23_13_43_00,1.4778,-0.9948
502,2022_08_23_13_43_02,-1.5502,0.0481
503,2022_08_23_13_43_03,-0.4523,0.4604
504,2022_08_23_13_43_05,-1.7423,-0.2805
505,2022_08_23_13_43_07,-1.2762,-1.5494
506,2022_08_23_13_43_08,-0.8292,-1.7594
507,2022_08_23_13_43_10,-0.3899,0.7447
508,2022_08_23_13_43_12,-0.2831,-0.4698
509,2022_08_23_13_43_14,-0.9398,-0.5611
510,2022_08_23_13_43_15,1.5833,0.0223
511,2022_08_23_13_43_17,0.3194,0.5725
512,2022_08_23_13_43_19,-0.1508,0.7878
513,2022_08_23_13_43_21,-0.7424,2.2908
514,2022_08_23_13_43_22,-0.9019,-1.6508
515,2022_08_23_13_43_24,-1.4417,-2.0377
516,2022_08_23_13_43_26,-0.5760,0.7632
517,2022_08_23_13_43_28,-0.7662,-2.1978
518,2022_08_23_13_43_30,-0.3244,-1.6409
519,2022_08_23_13_43_31,-0.1936,1.3705
520,2022_08_23_13_43_33,3.0779,-0.0417
521,2022_08_23_13_43_35,0.0677,0.9408
522,2022_08_23_13_43_37,-0.1306,0.0783
523,2022_08_23_13_43_39,1.3030,-2.0817
524,2022_08_23_13_43_41,3.0921,0.0993
525,2022_08_23_13_43_42,1.5097,-1.1628
526,2022_08_23_13_43_44,2.5867,1.8512
527,2022_08_23_13_43_46,1.2996,0.6623
528,2022_08_23_13_43_48,0.9220,-0.7617
529,2022_08_23_13_43_49,-0.2250,-1.3487
530,2022_08_23_13_43_51,0.7715,-2.7264
531,2022_08_23_13_43_53,0.1188,0.4626
532,2022_08_23_13_43_55,2.7227,-0.5840
533,2022_08_23_13_43_57,2.4878,1.3316
534,2022_08_23_13_43_58,3.4244,1.5299
535,2022_08_23_13_44_00,1.4026,-0.4513
536,2022_08_23_13_44_02,1.9187,-0.0215
537,2022_08_23_13_44_04,-0.8875,0.3168
538,2022_08_23_13_44_05,0.1805,-1.1774
539,2022_08_23_13_44_07,-0.8676,-1.1364
540,2022_08_23_13_44_09,1.0193,-1.3595
541,2022_08_23_13_44_11,3.1255,1.0974
