epoch,time,generator_loss,discriminator_loss
175,2022_08_26_15_59_11,9.8868,-33.5705
176,2022_08_26_15_59_13,-28.7968,-27.0174
177,2022_08_26_15_59_15,-47.3642,-28.4317
178,2022_08_26_15_59_17,-63.7193,-25.7422
179,2022_08_26_15_59_18,-128.7470,-27.7602
180,2022_08_26_15_59_20,-5.5954,-27.1416
181,2022_08_26_15_59_22,17.9791,-29.1040
182,2022_08_26_15_59_24,-9.6669,-29.1738
183,2022_08_26_15_59_25,-124.3440,-25.4712
184,2022_08_26_15_59_27,-14.1190,-27.9423
185,2022_08_26_15_59_29,-32.7216,-29.9342
186,2022_08_26_15_59_31,-10.9410,-26.8347
187,2022_08_26_15_59_33,60.1536,-29.5689
188,2022_08_26_15_59_35,-4.5689,-26.7638
189,2022_08_26_15_59_36,-51.3349,-30.4474
190,2022_08_26_15_59_38,15.4564,-29.7475
191,2022_08_26_15_59_40,-101.0766,-26.9796
192,2022_08_26_15_59_42,17.5929,-29.0391
193,2022_08_26_15_59_44,107.6294,-29.2417
194,2022_08_26_15_59_45,18.0257,-28.7950
195,2022_08_26_15_59_47,-30.7180,-26.5422
196,2022_08_26_15_59_49,-17.1808,-26.2680
197,2022_08_26_15_59_51,-364.5144,-27.7583
198,2022_08_26_15_59_53,-48.5545,-32.4578
199,2022_08_26_15_59_55,-4.2791,-28.7572
200,2022_08_26_15_59_57,-7.9482,-27.4032
201,2022_08_26_15_59_58,72.5483,-26.3909
202,2022_08_26_16_00_00,-18.9437,-27.8785
203,2022_08_26_16_00_02,-23.0164,-29.7757
204,2022_08_26_16_00_04,-345.2415,-30.7091
205,2022_08_26_16_00_06,3.4301,-29.4657
206,2022_08_26_16_00_07,-122.7778,-30.3415
207,2022_08_26_16_00_09,-449.1203,-28.3954
208,2022_08_26_16_00_11,-25.0321,-27.5703
209,2022_08_26_16_00_13,-52.1798,-28.6366
210,2022_08_26_16_00_14,-1562.6161,-29.4858
211,2022_08_26_16_00_16,38.5393,-28.4156
212,2022_08_26_16_00_18,-22.5613,-28.5202
213,2022_08_26_16_00_20,91.0215,-29.9711
214,2022_08_26_16_00_22,-19.5574,-28.4177
215,2022_08_26_16_00_24,40.8673,-27.7334
216,2022_08_26_16_00_26,17.3730,-29.0213
217,2022_08_26_16_00_27,-42.6828,-31.9529
218,2022_08_26_16_00_29,-14.0337,-28.7450
219,2022_08_26_16_00_31,15.4725,-30.6849
