epoch,time,generator_loss,discriminator_loss
445,2022_08_16_07_20_27,-4.0985, 0.0479
446,2022_08_16_07_20_39,-4.0447,-0.2169
447,2022_08_16_07_20_52,-3.6502, 0.2413
448,2022_08_16_07_21_04,-3.5881, 0.0379
449,2022_08_16_07_21_13,-3.5625, 0.0765
450,2022_08_16_07_21_22,-3.5291, 0.1177
451,2022_08_16_07_21_32,-3.4474,-0.0439
452,2022_08_16_07_21_41,-3.8030, 0.2102
453,2022_08_16_07_21_51,-3.7607, 0.0628
454,2022_08_16_07_22_01,-3.5091,-0.0763
455,2022_08_16_07_22_10,-3.8643,-0.1147
456,2022_08_16_07_22_19,-3.9198,-0.1198
457,2022_08_16_07_22_28,-3.9024,-0.1168
458,2022_08_16_07_22_38,-3.9963, 0.2023
459,2022_08_16_07_22_47,-3.8234,-0.1793
460,2022_08_16_07_22_56,-3.5855, 0.5556
461,2022_08_16_07_23_06,-3.9043, 0.1539
462,2022_08_16_07_23_15,-3.6963, 0.0869
463,2022_08_16_07_23_24,-3.6317, 0.1405
464,2022_08_16_07_23_33,-3.5268, 0.1709
465,2022_08_16_07_23_43,-3.6273, 0.2350
466,2022_08_16_07_23_53,-3.7432, 0.0917
467,2022_08_16_07_24_02,-3.5785,-0.0621
468,2022_08_16_07_24_11,-4.0579, 0.1653
469,2022_08_16_07_24_21,-3.5912,-0.2252
470,2022_08_16_07_24_30,-3.4512,-0.1640
471,2022_08_16_07_24_39,-3.6069,-0.0473
472,2022_08_16_07_24_48,-3.7067, 0.0273
473,2022_08_16_07_24_57,-3.6933,-0.0270
474,2022_08_16_07_25_06,-3.5285, 0.1086
475,2022_08_16_07_25_15,-3.5129,-0.2541
476,2022_08_16_07_25_24,-3.5595,-0.1327
477,2022_08_16_07_25_33,-3.8340,-0.1399
478,2022_08_16_07_25_43,-3.5293, 0.1172
479,2022_08_16_07_25_52,-3.4283,-0.0199
480,2022_08_16_07_26_02,-3.5036, 0.1853
481,2022_08_16_07_26_11,-3.3029, 0.0111
482,2022_08_16_07_26_21,-3.2920,-0.1093
483,2022_08_16_07_26_31,-3.2454, 0.2025
484,2022_08_16_07_26_40,-3.3462,-0.0755
485,2022_08_16_07_26_49,-3.5073,-0.3339
486,2022_08_16_07_26_59,-3.2535,-0.0669
487,2022_08_16_07_27_08,-3.3578,-0.0049
488,2022_08_16_07_27_18,-3.4225, 0.2189
489,2022_08_16_07_27_28,-3.3956,-0.0118
490,2022_08_16_07_27_37,-3.7017,-0.0845
491,2022_08_16_07_27_47,-3.4468,-0.0037
492,2022_08_16_07_27_56,-3.3186, 0.0076
493,2022_08_16_07_28_05,-3.4592,-0.0580
494,2022_08_16_07_28_14,-3.5427, 0.1555
495,2022_08_16_07_28_23,-3.4715, 0.2594
496,2022_08_16_07_28_33,-3.6497, 0.1974
497,2022_08_16_07_28_42,-3.4784, 0.1420
498,2022_08_16_07_28_52,-3.4716, 0.2547
499,2022_08_16_07_29_02,-3.4822, 0.1392
500,2022_08_16_07_29_11,-3.4872,-0.3219
501,2022_08_16_07_29_20,-3.6580,-0.3097
502,2022_08_16_07_29_29,-3.9050, 0.0587
503,2022_08_16_07_29_39,-3.5103,-0.2798
504,2022_08_16_07_29_48,-3.9877, 0.0096
505,2022_08_16_07_29_57,-3.6559, 0.1220
506,2022_08_16_07_30_07,-3.5938, 0.0152
507,2022_08_16_07_30_16,-3.7227, 0.0295
508,2022_08_16_07_33_04,-3.8342, 0.2799
509,2022_08_16_07_35_55,-3.7863,-0.0650
510,2022_08_16_07_38_42,-3.8713, 0.1517
511,2022_08_16_07_41_31,-3.7849,-0.1161
512,2022_08_16_07_44_40,-3.6642,-0.0532
513,2022_08_16_07_47_52,-4.0727,-0.3088
514,2022_08_16_07_50_47,-4.0149, 0.0418
515,2022_08_16_07_53_38,-3.9181,-0.1165
