epoch,time,generator_loss,discriminator_loss
408,2022_08_22_09_29_31,-0.1903,0.4173
409,2022_08_22_09_29_33,2.7069,-0.1570
410,2022_08_22_09_29_34,0.8333,1.3518
411,2022_08_22_09_29_36,0.5493,1.2231
412,2022_08_22_09_29_37,0.5090,0.8776
413,2022_08_22_09_29_39,1.9016,-0.1790
414,2022_08_22_09_29_40,-0.5115,0.2270
415,2022_08_22_09_29_42,2.3197,-0.1991
416,2022_08_22_09_29_44,-0.9808,0.0309
417,2022_08_22_09_29_45,0.6882,1.4299
418,2022_08_22_09_29_47,1.1013,-0.6466
419,2022_08_22_09_29_49,1.6386,-0.3925
420,2022_08_22_09_29_50,1.3021,-0.6524
421,2022_08_22_09_29_52,0.5765,0.2934
422,2022_08_22_09_29_53,-0.4692,0.5717
423,2022_08_22_09_29_55,-0.8526,1.4352
424,2022_08_22_09_29_57,-0.1855,0.9189
425,2022_08_22_09_29_58,-1.4117,1.2487
426,2022_08_22_09_30_00,-0.6064,0.2966
427,2022_08_22_09_30_01,-0.2447,-0.9380
428,2022_08_22_09_30_03,-0.4495,-0.6597
429,2022_08_22_09_30_05,-0.3280,-2.4275
430,2022_08_22_09_30_06,-2.2587,1.4003
431,2022_08_22_09_30_08,-1.8833,-1.8306
432,2022_08_22_09_30_09,-0.0749,-0.5500
433,2022_08_22_09_30_11,-0.5010,1.0371
434,2022_08_22_09_30_12,-0.3134,0.7645
435,2022_08_22_09_30_14,0.7802,-0.1416
436,2022_08_22_09_30_16,-1.2986,0.3742
437,2022_08_22_09_30_17,-0.5666,-0.1540
438,2022_08_22_09_30_19,-2.3499,-2.0842
439,2022_08_22_09_30_20,-0.8765,0.9667
440,2022_08_22_09_30_22,-0.8650,-0.4905
441,2022_08_22_09_30_23,-0.7763,-1.6142
442,2022_08_22_09_30_25,-1.5574,2.4451
443,2022_08_22_09_30_27,-0.3708,0.4763
444,2022_08_22_09_30_28,0.9349,-0.8891
445,2022_08_22_09_30_30,3.4521,-0.3411
446,2022_08_22_09_30_32,2.1645,-0.7177
447,2022_08_22_09_30_33,1.4775,-0.4802
448,2022_08_22_09_30_35,2.4826,-0.8710
449,2022_08_22_09_30_36,-0.3049,-1.4594
450,2022_08_22_09_30_38,2.7213,0.7558
451,2022_08_22_09_30_40,0.7395,0.6072
452,2022_08_22_09_30_41,1.5560,-0.6266
453,2022_08_22_09_30_43,0.7380,0.6057
454,2022_08_22_09_30_44,-1.2683,1.1091
455,2022_08_22_09_30_46,-0.1464,-1.2802
456,2022_08_22_09_30_48,0.6696,-1.2195
457,2022_08_22_09_30_49,-1.3782,-0.5445
458,2022_08_22_09_30_51,-0.3216,-0.4460
459,2022_08_22_09_30_53,0.1779,0.3691
460,2022_08_22_09_30_54,-0.9642,-2.3651
461,2022_08_22_09_30_56,0.5485,1.5686
462,2022_08_22_09_30_58,0.4816,-0.4519
463,2022_08_22_09_30_59,0.4113,-0.7911
464,2022_08_22_09_31_01,-0.1324,-2.5594
465,2022_08_22_09_31_02,-0.6901,-0.3797
466,2022_08_22_09_31_04,-0.9416,0.1085
467,2022_08_22_09_31_06,-1.5924,1.0178
468,2022_08_22_09_31_07,0.7698,0.0913
469,2022_08_22_09_31_09,0.1277,0.2924
470,2022_08_22_09_31_10,-1.3001,0.2148
471,2022_08_22_09_31_12,-2.6239,-2.4581
472,2022_08_22_09_31_13,-0.2336,-1.5931
473,2022_08_22_09_31_15,1.1013,1.6124
474,2022_08_22_09_31_17,-1.0022,-0.3440
475,2022_08_22_09_31_18,-1.4223,-0.1472
476,2022_08_22_09_31_20,-1.6260,2.7337
477,2022_08_22_09_31_21,-0.4481,0.3010
478,2022_08_22_09_31_23,0.9030,-1.4385
479,2022_08_22_09_31_25,0.0351,-0.5077
480,2022_08_22_09_31_26,-0.0725,-0.0837
481,2022_08_22_09_31_28,-0.4403,-0.4546
482,2022_08_22_09_31_29,-0.1627,0.4484
483,2022_08_22_09_31_31,0.8488,0.7338
484,2022_08_22_09_31_33,2.0525,0.9443
485,2022_08_22_09_31_34,2.3305,0.6719
486,2022_08_22_09_31_36,-2.0163,-0.8918
487,2022_08_22_09_31_37,-0.2893,0.1425
488,2022_08_22_09_31_39,1.4465,-1.4470
489,2022_08_22_09_31_41,-2.6698,0.7657
490,2022_08_22_09_31_42,-0.9079,0.3471
491,2022_08_22_09_31_44,1.3334,1.4353
492,2022_08_22_09_31_45,0.0496,0.7542
493,2022_08_22_09_31_47,1.0518,-0.5358
494,2022_08_22_09_31_48,-0.0251,1.0726
495,2022_08_22_09_31_50,-1.0736,-0.5738
496,2022_08_22_09_31_52,0.4844,-1.8923
497,2022_08_22_09_31_53,0.7803,0.5216
498,2022_08_22_09_31_55,-1.5378,0.6031
499,2022_08_22_09_31_56,0.3832,-1.5816
500,2022_08_22_09_31_58,0.8829,-2.2209
501,2022_08_22_09_32_00,-0.2595,1.8652
502,2022_08_22_09_32_02,-1.8215,-2.2328
503,2022_08_22_09_32_03,-2.2644,-0.5894
504,2022_08_22_09_32_05,0.2889,2.0065
